Curricular units 2nd sem (grade),Curricular units 2nd sem (approved),Tuition fees up to date,Curricular units 1st sem (grade),Curricular units 1st sem (approved),Scholarship holder,Debtor,Curricular units 2nd sem (evaluations),Target
12.966666666666669,6,1,12.966666666666669,6,1,0,7,1
13.666666666666666,6,1,13.833333333333334,6,0,0,6,1
14.36875,8,1,14.125714285714285,7,0,0,8,1
0.0,0,1,12.166666666666666,5,0,1,8,0
12.25,4,1,12.666666666666666,6,0,0,21,1
0.0,0,1,0.0,0,0,0,0,0
14.166666666666666,6,1,12.285714285714286,6,1,1,7,1
10.0,1,1,10.0,2,0,0,7,0
12.0,2,1,11.5,2,0,0,8,0
11.5,4,1,11.6,5,0,0,6,1
11.666666666666666,6,1,12.5,6,1,0,6,1
11.0,2,0,11.666666666666666,3,0,1,10,0
11.6,10,1,13.428571428571429,7,0,0,11,1
13.5,6,1,13.666666666666666,6,0,0,6,1
12.166666666666666,6,1,12.5,6,0,0,6,1
12.8,4,1,13.0,6,0,0,15,1
12.842857142857143,7,1,12.783333333333331,6,0,0,9,1
0.0,0,1,0.0,0,0,0,0,0
11.225,4,1,13.5,4,0,0,11,0
15.125,8,1,13.457142857142856,7,0,0,8,1
13.44285714285714,7,1,13.44285714285714,7,0,0,8,1
10.833333333333334,5,1,11.0,4,0,0,12,1
12.285714285714286,6,1,11.333333333333334,6,1,0,7,1
0.0,0,1,10.0,2,0,0,1,0
14.0625,8,1,12.214285714285714,7,1,0,8,1
13.5,6,1,14.166666666666666,6,1,0,6,1
12.636363636363637,11,1,12.846153846153848,12,1,1,13,1
11.25,4,1,12.8,5,1,0,7,1
12.0,5,0,13.0,4,0,1,11,0
13.666666666666666,8,1,13.371428571428572,7,1,0,9,1
13.3875,8,1,13.385714285714286,7,1,0,8,1
13.328571428571427,7,1,13.328571428571427,7,0,0,8,1
11.0,5,1,14.0,5,0,0,14,1
13.2,5,1,12.6,5,0,0,5,1
15.0,6,1,14.0,6,1,0,6,1
12.666666666666666,6,1,13.428571428571429,6,1,0,6,1
12.5,6,1,13.0,6,1,0,6,1
12.333333333333334,3,0,10.0,3,0,0,9,0
11.77777777777778,6,1,12.833333333333334,6,0,0,10,1
12.916666666666666,6,1,12.916666666666666,6,0,0,7,1
13.8,5,1,13.285714285714286,6,0,0,8,1
13.8,5,1,14.6,5,1,0,5,1
13.666666666666666,6,1,14.0,6,1,0,6,1
15.0,6,1,14.142857142857142,6,1,0,6,1
12.333333333333334,6,1,11.666666666666666,6,0,0,6,1
14.3775,8,1,14.3775,8,0,0,9,1
13.042857142857144,7,1,12.5,7,0,0,9,1
14.15,6,1,14.15,6,1,0,7,1
12.471428571428572,7,1,12.471428571428572,7,1,0,12,1
14.15,6,1,14.15,6,0,0,7,1
14.0475,8,1,14.072222222222225,7,0,0,8,1
14.666666666666666,6,1,14.857142857142858,6,0,0,6,1
13.166666666666666,6,1,14.285714285714286,6,1,0,6,1
0.0,0,0,0.0,0,0,0,4,0
0.0,0,1,0.0,0,0,0,0,0
15.166666666666666,5,1,15.0,6,0,0,8,0
12.633333333333333,6,1,12.633333333333333,6,1,0,7,1
12.6,5,0,11.2,5,0,1,5,0
14.233333333333334,6,1,14.233333333333334,6,0,0,7,1
15.7,7,1,15.7,7,0,0,8,1
15.2,6,1,15.2,6,0,0,7,1
15.6,5,0,16.333333333333332,6,0,0,8,0
12.857142857142858,12,1,12.5625,14,0,0,24,1
0.0,0,1,0.0,0,0,0,0,0
12.0,6,1,12.4,5,0,0,6,1
13.78125,8,1,13.78125,8,1,0,9,1
11.666666666666666,5,1,12.166666666666666,6,0,1,8,0
12.0,4,1,10.8,4,0,1,15,1
14.28625,8,1,13.26,7,1,0,8,1
10.666666666666666,3,0,12.0,4,0,0,15,0
14.428571428571429,6,1,11.875,6,1,0,7,1
13.2,5,1,13.333333333333334,6,0,0,9,1
13.0,5,1,14.428571428571429,6,0,0,9,1
14.333333333333334,6,1,15.0,6,1,0,8,1
16.8,8,1,15.155555555555557,7,0,0,8,1
11.857142857142858,6,1,10.666666666666666,6,0,1,7,1
11.25,4,1,11.0,5,0,0,9,0
0.0,0,1,0.0,0,0,0,0,0
12.0,6,1,12.285714285714286,6,0,0,7,1
12.82875,8,1,12.82875,8,0,0,8,0
14.4,5,1,12.666666666666666,6,0,0,8,1
0.0,0,0,13.0,2,1,1,8,0
12.4,4,1,10.875,5,0,1,8,1
11.6,5,1,12.8,5,1,0,8,1
0.0,0,1,11.285714285714286,5,0,0,7,0
0.0,0,1,0.0,0,0,0,0,1
10.0,1,1,0.0,0,1,0,11,0
13.744444444444444,8,1,13.766666666666666,6,1,0,9,0
12.758333333333333,6,0,12.758333333333333,6,0,0,9,0
0.0,0,1,0.0,0,1,0,0,0
13.25,6,1,12.666666666666666,6,0,0,8,1
12.0,6,1,12.25,6,1,0,8,1
12.2,5,1,11.333333333333334,3,0,0,8,1
13.05,8,1,13.507142857142856,7,1,0,12,1
13.614285714285714,7,1,13.614285714285714,7,0,0,8,1
0.0,0,1,0.0,0,0,1,6,0
12.166666666666666,6,0,11.5,4,0,0,6,1
12.5,6,1,12.333333333333334,6,0,0,7,1
14.4375,8,1,11.971428571428572,7,1,0,8,1
11.5,2,0,13.0,2,1,1,13,0
11.285714285714286,5,1,13.5,2,0,0,12,1
13.285714285714286,6,1,12.166666666666666,6,0,0,7,1
0.0,0,1,0.0,0,0,0,0,1
13.666666666666666,6,1,11.666666666666666,6,0,0,6,1
12.833333333333334,6,1,13.4,5,1,0,6,1
12.5,4,1,12.0,6,0,0,11,1
14.8,5,1,14.2,5,0,0,5,1
14.428571428571429,6,1,12.125,6,1,0,7,1
13.285714285714286,7,1,13.857142857142858,7,0,0,7,1
13.125555555555556,8,1,14.283333333333337,7,0,0,9,1
13.0,9,1,13.272727272727272,11,0,0,13,1
15.142857142857142,6,1,14.666666666666666,6,0,0,7,1
15.092,8,1,15.114999999999998,7,1,0,10,1
13.142857142857142,6,1,15.0,6,0,0,7,1
14.333333333333334,5,1,13.2,5,0,0,9,1
10.333333333333334,3,1,11.0,2,1,0,14,0
14.565714285714288,7,1,14.565714285714288,7,1,0,8,1
10.75,4,0,12.0,3,0,1,6,0
0.0,0,1,0.0,0,0,0,5,0
13.775,7,1,13.796666666666669,6,0,0,11,1
15.333333333333334,6,1,14.833333333333334,6,0,0,6,1
13.833333333333334,6,1,12.833333333333334,6,0,0,6,1
14.962857142857144,7,1,14.962857142857144,7,1,0,8,1
11.2,5,1,12.0,4,0,0,8,1
12.8,8,1,12.4,7,0,0,9,1
17.166666666666668,6,1,15.571428571428571,6,0,0,6,1
13.714285714285714,7,1,13.714285714285714,7,0,0,8,1
12.166666666666666,6,1,13.142857142857142,6,0,0,9,1
11.0,3,1,15.0,6,0,0,8,1
0.0,0,0,13.0,1,0,1,5,0
12.75,11,1,12.0,11,1,0,14,1
0.0,0,1,0.0,0,0,0,0,1
14.166666666666666,6,1,15.166666666666666,6,0,0,6,1
10.5,2,1,12.0,4,0,1,13,0
14.772727272727272,8,1,13.642857142857142,7,0,0,11,1
12.714285714285714,6,1,12.666666666666666,6,0,0,7,1
0.0,0,1,0.0,0,0,0,0,0
10.5,6,1,10.8,5,1,0,9,1
13.063636363636364,8,1,14.25,6,1,0,11,1
12.9,10,1,12.153846153846152,12,0,0,18,0
12.333333333333334,3,1,12.25,4,1,0,9,1
13.40375,8,1,13.40375,8,1,0,8,1
12.666666666666666,3,1,11.333333333333334,6,1,0,9,1
12.333333333333334,6,1,12.2,5,0,1,6,0
0.0,0,1,0.0,0,0,0,0,0
16.0,4,0,16.166666666666668,5,0,1,10,0
0.0,0,1,0.0,0,1,0,0,1
10.0,2,1,11.0,3,0,0,7,0
0.0,0,1,0.0,0,0,0,13,0
0.0,0,0,12.5,4,0,1,7,0
12.6,2,1,11.294444444444444,7,0,0,22,1
12.5,4,1,11.2,5,0,0,11,1
0.0,0,1,0.0,0,0,0,0,0
11.8,5,1,13.2,5,0,0,6,1
0.0,0,0,0.0,0,0,0,0,0
0.0,0,0,0.0,0,0,1,0,0
13.1,7,1,13.1,7,0,0,8,1
13.166666666666666,6,1,13.5,6,0,0,6,1
13.0,3,1,11.571428571428571,5,0,0,10,0
15.166666666666666,6,1,15.285714285714286,6,0,1,6,1
13.6,4,1,13.433333333333332,6,0,0,10,1
11.0,3,1,11.6,5,0,0,9,0
13.5,6,1,14.666666666666666,6,0,0,6,1
14.666666666666666,6,1,14.666666666666666,6,0,0,12,1
12.742857142857144,7,1,12.742857142857144,7,0,0,8,1
13.12857142857143,7,1,11.975,7,0,0,9,1
0.0,0,0,0.0,0,0,0,0,0
14.935714285714283,7,1,14.935714285714283,7,1,0,8,1
10.0,4,1,10.5,2,0,0,15,0
13.0,5,1,13.333333333333334,5,0,0,6,1
0.0,0,1,0.0,0,0,1,8,0
14.0,4,1,13.8,5,0,0,13,0
10.75,4,1,11.833333333333334,6,0,0,8,1
0.0,0,1,0.0,0,0,0,0,1
0.0,0,1,0.0,0,0,0,0,0
0.0,0,1,10.0,2,0,0,9,0
11.666666666666666,3,1,11.5,4,0,0,11,0
0.0,0,1,0.0,0,1,0,0,1
0.0,0,0,0.0,0,0,1,7,0
12.2,5,1,13.0,6,0,0,8,1
13.90625,8,1,13.462857142857144,7,1,0,8,1
10.0,1,1,10.0,3,0,0,15,0
13.666666666666666,6,1,12.333333333333334,6,0,0,7,1
0.0,0,0,0.0,0,0,1,7,0
13.25,4,1,13.6,5,0,0,6,1
14.0,2,1,12.333333333333334,6,0,0,6,0
12.25,7,1,11.454545454545457,10,0,0,13,0
14.4,5,1,13.5,8,0,1,12,0
0.0,0,0,0.0,0,0,0,6,0
0.0,0,0,11.0,2,0,0,0,0
14.333333333333334,5,1,13.714285714285714,6,0,0,13,0
12.25,12,0,12.363636363636363,21,0,1,21,0
12.666666666666666,3,1,12.0,2,0,0,10,0
13.166666666666666,6,1,12.857142857142858,7,0,0,6,1
11.5,2,1,0.0,0,0,0,8,0
0.0,0,1,13.5,2,0,0,6,0
15.0,10,0,15.090909090909092,11,0,1,11,0
13.0,1,1,13.5,2,0,0,9,0
0.0,0,1,0.0,0,0,0,5,0
10.666666666666666,3,1,12.65,4,0,0,10,0
0.0,0,1,0.0,0,0,0,7,0
0.0,0,0,0.0,0,0,0,5,0
12.8,5,1,13.333333333333334,6,1,0,7,1
11.142857142857142,5,1,11.333333333333334,3,0,0,8,0
0.0,0,1,0.0,0,0,0,0,0
0.0,0,1,0.0,0,0,0,0,0
10.5,2,0,11.666666666666666,3,0,0,8,0
14.428571428571429,6,1,12.166666666666666,6,0,0,8,1
12.75,4,1,13.333333333333334,6,0,0,6,1
0.0,0,1,12.142857142857142,6,0,0,6,0
12.307692307692308,12,1,13.058823529411764,17,0,0,15,1
10.0,5,0,11.833333333333334,5,0,1,8,0
11.8,10,1,12.4,10,0,0,13,1
0.0,0,0,0.0,0,0,0,9,0
13.4,5,1,11.0,5,0,0,5,1
14.428571428571429,6,1,13.625,6,1,0,8,1
0.0,0,1,0.0,0,0,0,7,0
13.5,2,1,15.0,2,0,0,7,0
11.0,5,1,10.8,5,0,0,11,1
11.333333333333334,3,1,13.666666666666666,3,0,0,10,0
13.333333333333334,6,1,12.833333333333334,6,0,0,8,1
0.0,0,0,0.0,0,0,0,0,0
13.428571428571429,6,1,15.125,6,0,0,7,1
10.0,1,1,0.0,0,0,0,7,0
11.0,5,1,11.4,5,0,0,8,1
11.0,6,1,12.25,4,0,0,9,1
0.0,0,0,0.0,0,0,0,0,0
0.0,0,1,0.0,0,0,0,5,0
0.0,0,0,13.0,2,0,0,5,0
0.0,0,1,0.0,0,0,0,4,0
0.0,0,1,0.0,0,0,0,8,0
14.2,5,1,13.0,5,1,0,5,1
14.0,6,1,13.857142857142858,6,1,0,6,1
12.4875,8,1,13.391666666666666,6,0,0,8,1
0.0,0,1,12.75,4,1,0,5,0
14.6,5,1,14.5,4,0,0,5,1
12.166666666666666,6,1,12.166666666666666,6,0,0,6,1
15.6,5,1,15.4,5,0,0,5,0
16.0,2,0,13.333333333333334,2,0,1,9,0
0.0,0,1,0.0,0,0,0,5,0
0.0,0,1,0.0,0,0,0,0,0
14.714285714285714,6,1,13.714285714285714,6,0,0,8,1
0.0,0,1,12.25,4,0,0,7,0
13.0,1,1,11.0,1,0,0,5,0
10.5,6,1,10.166666666666666,6,0,0,10,1
0.0,0,1,10.0,1,0,0,9,0
10.666666666666666,3,0,10.5,2,0,0,5,0
0.0,0,1,0.0,0,1,0,0,1
0.0,0,0,0.0,0,1,1,6,0
0.0,0,1,0.0,0,0,0,10,0
0.0,0,1,0.0,0,0,0,10,0
12.4,5,1,13.333333333333334,5,0,0,15,1
0.0,0,1,0.0,0,1,0,0,0
14.333333333333334,6,1,13.571428571428571,6,1,0,6,1
11.166666666666666,6,1,12.833333333333334,6,1,0,7,1
11.2,5,1,10.25,4,0,0,18,0
0.0,0,1,0.0,0,0,0,6,0
13.333333333333334,3,1,14.5,4,0,1,8,0
0.0,0,0,0.0,0,0,0,0,0
11.5,12,1,11.666666666666666,18,0,0,13,1
13.0,5,1,13.0,4,0,0,5,1
11.50625,8,1,12.12142857142857,7,0,0,12,1
13.75,7,1,14.22222222222222,9,1,0,15,1
15.285714285714286,5,1,12.166666666666666,5,0,0,7,1
0.0,0,1,0.0,0,1,0,0,0
11.5,6,1,12.666666666666666,6,0,0,6,1
13.614285714285714,7,1,13.614285714285714,7,0,0,8,1
14.3,10,1,12.857142857142858,12,0,0,15,1
14.2,5,1,14.0,4,0,0,5,1
11.8,5,1,14.75,4,1,0,6,1
0.0,0,1,0.0,0,0,0,0,0
14.285714285714286,6,1,13.625,6,0,0,7,1
0.0,0,1,0.0,0,0,0,0,1
11.875,4,1,11.8,4,0,0,11,0
14.6,6,1,15.125,6,0,0,10,1
10.5,2,1,11.5,4,0,0,10,0
0.0,0,1,0.0,0,0,0,10,0
12.8,5,1,10.333333333333334,3,0,0,6,1
14.5,6,1,13.833333333333334,6,0,0,6,1
13.666666666666666,6,1,14.0,6,0,0,8,1
13.333333333333334,3,1,18.0,1,0,0,10,0
0.0,0,1,0.0,0,1,0,0,1
11.0,5,0,13.25,4,0,0,6,0
14.75,4,1,14.25,4,1,0,7,1
0.0,0,0,0.0,0,0,0,5,0
11.333333333333334,3,0,11.25,8,0,0,8,0
12.5,6,1,13.5,6,1,0,8,1
12.857142857142858,6,1,12.666666666666666,5,1,0,10,1
12.333333333333334,6,1,15.166666666666666,6,1,0,6,1
15.142857142857142,5,1,13.166666666666666,6,0,0,7,0
11.333333333333334,6,1,14.5,6,0,0,8,1
0.0,0,0,0.0,0,0,1,0,1
12.5,2,1,10.8,4,1,0,10,0
0.0,0,1,0.0,0,0,0,5,0
12.0,4,0,11.428571428571429,6,0,1,15,0
11.6,10,1,12.5,8,0,0,23,0
0.0,0,1,0.0,0,0,0,12,0
11.5,5,1,12.75,5,1,0,7,1
0.0,0,1,0.0,0,0,0,10,0
14.571428571428571,6,1,14.428571428571429,6,0,0,7,1
11.7125,8,1,12.492857142857144,7,0,0,10,1
11.0,4,1,11.5,4,0,0,13,0
12.8,5,1,11.2,5,0,0,6,1
11.0,3,0,12.0,3,0,0,7,0
15.885714285714286,7,1,15.885714285714286,7,0,0,8,1
11.58,4,0,12.94,4,0,1,12,0
14.166666666666666,6,0,14.0,6,0,0,6,1
0.0,0,1,0.0,0,0,0,0,1
0.0,0,0,0.0,0,0,1,8,0
0.0,0,1,0.0,0,0,0,0,0
11.0,3,1,11.25,4,0,0,8,0
0.0,0,1,0.0,0,0,0,6,0
0.0,0,0,11.25,4,0,0,12,0
10.666666666666666,3,1,11.8,5,0,0,10,1
11.181818181818182,10,1,11.625,8,0,0,16,1
0.0,0,1,0.0,0,0,0,10,0
11.25,4,1,10.25,4,1,0,6,0
11.357142857142858,14,1,10.8,15,0,0,14,1
12.666666666666666,11,0,12.545454545454543,11,1,0,16,1
0.0,0,1,0.0,0,0,0,0,0
0.0,0,1,0.0,0,0,0,5,0
12.2,5,1,14.77777777777778,6,0,0,11,1
0.0,0,1,0.0,0,0,0,8,0
0.0,0,1,0.0,0,0,0,2,0
0.0,0,0,0.0,0,0,0,0,0
0.0,0,0,0.0,0,0,0,5,0
11.6,5,1,11.4,5,1,0,7,1
10.857142857142858,6,1,11.666666666666666,6,0,0,10,0
13.0,5,1,11.285714285714286,7,0,0,8,0
12.6,5,1,11.5,4,1,0,10,1
16.0,5,1,16.0,5,1,0,5,1
12.666666666666666,6,1,12.5,6,1,0,7,0
12.6,5,1,13.0,5,0,0,10,1
12.083333333333334,12,1,13.714285714285714,13,0,0,18,1
12.5,3,1,12.333333333333334,3,1,0,14,0
12.7,10,0,12.727272727272728,11,0,0,24,0
0.0,0,1,14.0,1,0,0,5,0
0.0,0,0,0.0,0,0,0,0,0
10.0,1,1,0.0,0,0,0,5,0
17.692307692307693,12,1,18.875,6,0,0,14,1
0.0,0,1,0.0,0,0,0,12,0
16.2,5,1,13.5,7,0,0,6,0
10.0,3,1,15.0,2,0,0,10,1
0.0,0,0,0.0,0,0,1,7,0
12.8,5,1,14.22222222222222,9,0,0,5,0
0.0,0,0,12.0,4,0,1,16,0
12.0,4,1,12.6,5,0,0,8,1
0.0,0,1,0.0,0,1,0,5,0
15.3,6,1,14.5,6,0,0,10,1
13.5,6,1,14.5,6,0,0,6,1
0.0,0,1,0.0,0,0,0,0,0
13.2,5,1,11.6,5,0,0,5,1
0.0,0,1,11.75,4,0,0,7,0
0.0,0,1,0.0,0,0,0,0,0
0.0,0,1,0.0,0,0,0,0,0
0.0,0,1,0.0,0,1,1,6,0
11.8,4,0,11.25,4,0,1,8,0
0.0,0,1,11.571428571428571,5,0,1,11,0
12.666666666666666,3,1,12.75,4,0,0,12,0
0.0,0,1,0.0,0,0,0,9,0
0.0,0,0,0.0,0,0,0,5,0
10.333333333333334,3,1,11.25,4,0,0,10,0
0.0,0,0,0.0,0,0,0,0,0
15.0,6,1,14.333333333333334,6,0,0,7,1
0.0,0,0,0.0,0,0,1,5,0
13.5,20,1,13.5,20,1,0,23,1
11.347142857142858,7,1,12.444285714285714,7,0,0,11,1
11.333333333333334,3,1,10.666666666666666,3,0,0,7,0
12.4,5,1,12.666666666666666,6,1,0,6,1
14.833333333333334,5,1,13.2,5,0,0,6,1
12.181818181818182,11,1,12.7,10,0,0,14,1
14.8,5,1,14.833333333333334,5,0,0,5,1
12.0,1,0,11.5,4,0,0,8,0
0.0,0,1,0.0,0,0,0,0,0
0.0,0,1,0.0,0,0,0,0,0
12.5,6,1,14.714285714285714,6,1,0,6,1
10.428571428571429,7,0,10.5,4,0,1,16,0
12.5,5,1,15.0,6,0,0,11,1
14.0,6,1,12.666666666666666,6,1,1,6,1
13.666666666666666,6,1,13.166666666666666,6,0,0,6,1
0.0,0,1,0.0,0,1,0,0,1
12.5,6,1,13.0,6,0,0,6,1
0.0,0,1,0.0,0,1,0,0,0
15.0,1,1,10.0,2,0,1,10,0
13.375,5,1,13.333333333333334,6,0,0,16,1
13.333333333333334,6,1,12.333333333333334,3,0,0,6,1
11.642857142857142,14,1,13.181818181818182,20,0,0,18,1
13.071428571428571,7,1,12.513333333333334,6,1,0,9,1
0.0,0,1,0.0,0,0,0,0,0
13.585714285714284,7,1,13.585714285714284,7,1,0,8,1
11.425,8,1,11.155555555555557,7,0,0,10,1
12.0,5,1,11.857142857142858,6,1,0,7,1
0.0,0,1,0.0,0,1,0,0,1
13.615384615384617,13,1,14.0,14,0,0,13,1
0.0,0,0,12.0,5,0,0,0,0
13.0625,8,1,13.198571428571428,7,0,0,8,1
12.0,6,1,13.5,6,0,0,12,1
12.8,5,1,13.333333333333334,6,0,0,8,0
12.0,4,1,12.166666666666666,6,1,0,9,1
12.214285714285714,7,1,12.214285714285714,7,1,0,8,1
13.0,6,1,12.666666666666666,6,1,0,6,1
13.5,6,1,12.285714285714286,6,1,0,6,1
13.0,6,1,13.0,6,1,0,6,1
11.166666666666666,6,1,12.142857142857142,6,0,0,6,1
13.085714285714284,7,1,13.875714285714285,7,1,0,9,1
0.0,0,1,0.0,0,0,0,0,0
0.0,0,1,11.666666666666666,6,1,0,7,0
11.0,3,1,13.153846153846152,6,0,0,12,1
12.833333333333334,6,1,14.5,6,1,0,6,0
13.65625,8,1,14.44142857142857,7,1,0,8,1
14.285714285714286,6,1,15.166666666666666,6,0,0,7,1
12.625,4,1,11.6,5,1,0,12,1
12.333333333333334,6,1,11.666666666666666,6,0,1,6,1
13.2,6,1,12.625,6,1,0,10,1
11.0,6,1,12.666666666666666,3,1,0,7,1
13.142857142857142,6,1,11.857142857142858,6,1,0,8,1
15.833333333333334,6,1,14.714285714285714,6,0,0,6,1
13.0,5,1,13.5,6,0,1,9,1
12.4,5,1,11.5,4,1,0,5,1
0.0,0,1,14.0,2,0,0,5,0
0.0,0,1,12.833333333333334,6,1,0,6,0
14.75,8,1,13.428571428571429,7,1,0,8,1
0.0,0,1,0.0,0,0,0,0,0
14.333333333333334,6,1,16.0,6,0,0,7,1
11.833333333333334,6,1,13.833333333333334,6,0,0,6,1
13.2325,8,1,13.2325,8,0,0,9,1
14.166666666666666,6,1,14.0,6,1,0,6,1
0.0,0,1,10.0,2,1,1,6,0
12.272727272727272,11,1,13.333333333333334,15,0,0,13,1
11.5,6,1,12.5,6,0,0,6,1
0.0,0,1,10.5,2,0,1,5,0
11.4,5,1,12.0,4,0,0,6,1
13.5,6,1,14.0,6,0,0,6,0
12.6,5,1,13.5,6,0,0,8,1
13.07375,8,1,13.07375,8,0,0,8,1
0.0,0,1,10.75,2,0,0,9,0
13.333333333333334,6,1,14.0,6,1,0,6,1
13.428571428571429,6,1,12.333333333333334,6,0,0,7,1
14.788888888888888,8,1,13.464285714285714,7,1,0,9,1
14.666666666666666,6,1,13.666666666666666,6,1,0,6,1
14.4025,8,1,14.4025,8,0,1,9,1
16.3875,8,1,15.46875,7,0,0,8,1
14.166666666666666,6,1,12.625,6,0,1,6,1
14.983333333333334,6,1,14.983333333333334,6,0,0,7,1
13.0,6,1,15.0,6,1,0,6,1
14.142857142857142,7,1,15.88888888888889,9,0,0,7,1
11.0,3,1,11.5,4,0,1,14,0
10.0,1,1,10.5,2,0,0,11,0
13.983333333333334,6,1,13.983333333333334,6,0,0,7,1
12.833333333333334,6,1,13.0,6,0,0,6,1
13.0,6,1,13.666666666666666,6,1,0,6,1
0.0,0,0,0.0,0,0,0,8,0
15.4,5,1,14.4,5,0,0,5,1
13.666666666666666,6,1,14.166666666666666,6,0,0,7,1
12.0,6,1,12.2,5,0,0,7,1
10.5,2,1,12.333333333333334,3,0,0,11,0
0.0,0,1,0.0,0,0,0,6,0
11.615384615384617,10,1,10.88888888888889,9,0,0,18,1
11.675,8,1,12.166666666666666,6,0,0,8,0
12.166666666666666,6,1,12.666666666666666,6,1,0,6,1
12.2,5,1,11.4,5,0,1,8,0
0.0,0,1,0.0,0,1,0,0,0
12.8,5,1,13.5,6,1,0,8,0
12.833333333333334,6,1,12.285714285714286,6,0,0,7,1
0.0,0,0,0.0,0,0,0,8,0
13.0,1,1,10.5,2,0,0,11,0
12.0,5,1,14.0,3,0,0,8,1
12.2,5,1,14.2,5,0,0,10,1
13.142857142857142,6,1,13.0,5,0,0,7,0
12.75,4,1,11.0,6,0,0,8,1
10.0,2,1,11.0,3,0,0,7,0
13.755555555555556,8,1,12.385714285714286,6,0,0,9,1
12.25,4,1,14.75,4,0,0,7,1
15.833333333333334,5,1,16.166666666666668,5,0,0,6,1
0.0,0,1,0.0,0,0,0,8,0
13.0,3,1,12.4,5,0,0,9,0
13.0,4,0,11.6,5,0,0,11,0
0.0,0,1,12.2,5,1,0,13,0
12.8,5,1,11.0,5,1,0,7,1
12.4,5,1,12.333333333333334,6,1,0,7,0
12.571428571428571,6,1,14.833333333333334,6,1,0,7,1
11.833333333333334,6,1,12.0,6,1,0,6,1
12.6,10,1,12.727272727272728,11,1,1,11,1
11.0,1,1,10.5,2,0,0,1,0
12.0,6,1,12.333333333333334,6,0,0,6,1
12.0,1,1,0.0,0,0,0,7,0
14.38888888888889,8,1,14.842857142857143,7,0,0,9,1
12.0,1,1,11.0,2,0,0,12,0
0.0,0,1,10.75,4,0,0,12,0
12.55375,8,1,12.55375,8,0,0,9,1
12.665714285714284,7,1,12.665714285714284,7,0,0,8,1
0.0,0,1,11.75,2,0,0,10,0
0.0,0,0,11.0,3,0,0,14,0
0.0,0,1,0.0,0,0,0,0,1
12.2,5,1,13.4,5,0,0,6,1
12.117647058823527,17,1,12.578947368421051,17,0,0,20,1
0.0,0,1,0.0,0,0,0,0,0
11.5,6,1,12.0,6,1,0,8,1
0.0,0,1,12.333333333333334,3,0,0,9,0
13.5,3,1,11.5,4,0,0,11,0
13.833333333333334,5,1,12.8,5,0,0,11,1
0.0,0,1,0.0,0,0,0,0,0
12.0,2,0,11.8,4,0,1,15,0
13.5,2,1,11.333333333333334,6,0,0,11,0
12.002,5,1,12.002,5,0,0,12,0
11.0,1,0,15.2,5,0,0,9,0
14.166666666666666,6,1,13.142857142857142,6,1,0,8,1
0.0,0,1,0.0,0,0,0,5,0
13.867142857142856,7,1,13.867142857142856,7,0,0,11,1
12.675,6,1,12.675,6,0,0,11,1
0.0,0,1,0.0,0,0,0,0,1
0.0,0,1,0.0,0,0,0,0,0
12.2,5,1,11.0,6,1,0,6,0
11.333333333333334,4,1,10.75,4,0,0,11,0
14.166666666666666,6,1,14.2,5,0,0,6,1
11.575,4,0,12.6,4,0,0,7,0
0.0,0,0,0.0,0,0,0,5,0
14.166666666666666,5,1,14.0,5,0,0,6,1
12.25,4,0,10.0,2,0,1,12,0
13.125,6,1,13.833333333333334,6,0,0,8,1
11.0,1,0,11.0,2,0,0,5,0
0.0,0,1,12.25,4,0,0,5,0
13.666666666666666,5,1,13.8,5,0,0,6,1
11.0,1,1,12.0,3,0,0,9,0
11.555555555555555,6,1,13.75,4,1,0,10,1
13.15,2,1,0.0,0,0,0,13,0
15.4,5,1,13.833333333333334,5,0,0,7,1
16.8,5,1,15.8,5,0,0,5,1
12.52608695652174,12,1,12.52608695652174,12,0,0,26,1
0.0,0,1,12.783333333333331,6,0,0,11,0
10.0,1,0,0.0,0,0,1,5,0
10.666666666666666,3,1,13.0,3,0,0,8,1
0.0,0,1,0.0,0,0,0,10,0
0.0,0,0,0.0,0,0,1,5,0
0.0,0,0,12.0,2,0,0,0,0
11.0,2,1,10.75,4,0,0,10,0
13.5,4,1,11.6,5,0,0,10,1
11.6,4,1,11.8,5,1,0,8,1
15.166666666666666,6,1,16.0,6,0,0,6,1
11.5,6,1,12.666666666666666,6,1,0,6,1
0.0,0,0,0.0,0,0,1,6,0
12.75,8,1,12.6,5,0,0,10,0
13.4,7,1,13.4,7,0,0,8,1
0.0,0,1,0.0,0,0,1,0,0
0.0,0,1,10.0,1,0,0,6,0
0.0,0,1,0.0,0,0,1,5,0
11.2,4,1,11.25,3,0,0,14,0
14.0,1,1,10.666666666666666,3,0,0,5,0
13.4,5,1,11.75,4,0,0,5,1
0.0,0,1,0.0,0,0,0,5,0
14.125,6,1,12.666666666666666,6,0,0,8,1
15.666666666666666,6,1,14.0,5,0,0,6,1
0.0,0,0,0.0,0,0,0,12,0
0.0,0,1,11.5,2,1,1,10,0
12.8,5,1,12.0,6,0,0,12,1
16.666666666666668,6,1,16.428571428571427,6,0,1,7,0
13.207142857142856,7,1,13.336000000000002,5,1,0,9,1
14.0,6,1,14.666666666666666,7,0,0,8,1
14.115714285714288,7,1,14.115714285714288,7,0,0,8,1
13.11111111111111,6,1,14.857142857142858,6,1,0,10,1
13.714285714285714,6,1,13.833333333333334,6,1,0,10,1
12.0,2,1,10.0,2,1,0,14,0
